,,,TIEMPO,,,,
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,32,69,24
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,34,24,24,15,5
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,7,8,21,30,15
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2,12,12,3,42
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,11,2,0,14,16
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,19,10
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,6,0,0,0,0
MALAMBO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,9,36,28,71,27
MALAMBO,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,0,4,0
MALAMBO,QUEJA,DATOS GENERALES INCORRECTOS,0,0,0,4,0
MALAMBO,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,3,0
MALAMBO,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,0,3,0
MALAMBO,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,0,2,0,0
MALAMBO,QUEJA,TERMINACION DEL CONTRATO,0,0,0,1,0
MALAMBO,QUEJA,QUEJAS ADMINISTRATIVAS,0,0,0,1,0
MALAMBO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,0,1,0
MALAMBO,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,1,0
MALAMBO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"8,604","8,881","9,764","5,173","1,482"
MALAMBO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"4,410","8,734","7,789","2,237",966
MALAMBO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"9,036","3,804","4,818","2,518","1,067"
MALAMBO,RECLAMACION,COBROS POR PROMEDIO,"2,570","3,759","6,121","3,839","1,724"
MALAMBO,RECLAMACION,ESTRATO INCORRECTO,"6,798","6,432","1,817",716,143
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL AFORO,"4,148","4,713","1,480","1,027",216
MALAMBO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,906,"3,729","2,807","1,303"
MALAMBO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"2,546","2,963",565,85,0
MALAMBO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,298,"2,392",992,392,207
MALAMBO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,"1,011","1,224",762,329,40
MALAMBO,RECLAMACION,DATOS GENERALES INCORRECTOS,0,284,"1,577","1,069",362
MALAMBO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,413,686,"1,446",488,90
MALAMBO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,873,"1,482",126,2,0
MALAMBO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,263,"1,191",595,126
MALAMBO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",540,661,347,186,264
MALAMBO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,243,852,0,0,0
MALAMBO,RECLAMACION,COBROS INOPORTUNOS,0,339,372,196,143
MALAMBO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",323,438,171,0,0
MALAMBO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,252,192,317,127,5
MALAMBO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,194,164,240,140,51
MALAMBO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,73,222,166,61
MALAMBO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,30,186,201,74
MALAMBO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,107,100,76,60,30
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,25,67,33,8
MALAMBO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,12,44,30,16
MALAMBO,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,18,24,24,10
MALAMBO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,20,5,1,9,0
MALAMBO,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,0,0,0,2,5
MALAMBO,RECLAMACION,TARIFA INCORRECTA,2,5,0,0,0
MALAMBO,RECLAMACION,COBRO DE REVISIONES,0,4,2,0,1
MALAMBO,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,2,0,4,0
MALAMBO,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,0,0,1,1,0
MALAMBO,RECURSO DE REPOSICION,ESTRATO INCORRECTO,"15,853","17,196","17,196","15,882","6,070"
MALAMBO,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,318,300,300,150,0
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,201,162,194,246,85
MALAMBO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,127,114,141,159,51
MALAMBO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,45,48,48,19,0
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,36,36,36,36,15
MALAMBO,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,18,87,40
MALAMBO,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,38,36,36,24,5
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,28,48,15
MALAMBO,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,15,12,14,27,5
MALAMBO,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,4,24,10
MALAMBO,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,8,0,0,0,0
MALAMBO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",7,0,0,0,0
MALAMBO,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",3,0,0,0,0
MALAMBO,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,1,0,0,0,0
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"5,701","9,945","13,039","18,896","8,652"
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"3,957","4,006","6,316","9,938","4,189"
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,"1,313","1,164","2,888","7,065","3,835"
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,102,971,"2,814","1,712"
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",653,793,"1,388","1,648",957
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,742,894,693,"1,372",865
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,426,381,840,"1,332",575
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,370,654,731,466,122
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,595,417,512,526,200
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,398,608,588,372,120
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,2,389,792,350
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,341,473,372,207,45
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",162,259,132,102,35
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,2,58,308,120
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,13,14,125,216,73
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,55,60,79,139,55
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,243,36,36,27,10
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2,22,24,24,10
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE REVISIONES,0,0,20,24,10
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,15,0,0,0,0
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,4,0,0,0,0
MANATI,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,0,1,0
MANATI,QUEJA,DATOS GENERALES INCORRECTOS,0,0,0,1,0
MANATI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,551,556,820,435,131
MANATI,RECLAMACION,COBROS POR PROMEDIO,41,192,619,456,203
MANATI,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,484,224,293,260,100
MANATI,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,36,137,436,69,18
MANATI,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,43,285,205,78
MANATI,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,15,360,0,0,0
MANATI,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,24,66,96,31,29
MANATI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",43,85,39,18,51
MANATI,RECLAMACION,DATOS GENERALES INCORRECTOS,0,29,80,65,20
MANATI,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,118,53,20,3,0
MANATI,RECLAMACION,INCONFORMIDAD CON EL AFORO,36,110,18,20,4
MANATI,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",65,47,9,0,0
MANATI,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,28,68,10,9,2
MANATI,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,57,8,27,21,0
MANATI,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,83,15,0,0,0
MANATI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,9,15,28,34,0
MANATI,RECLAMACION,COBROS INOPORTUNOS,0,28,28,13,9
MANATI,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,23,26,7
MANATI,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2,18,28,6,0
MANATI,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,5,13,16,2
MANATI,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,11,12,3,7
MANATI,RECLAMACION,ESTRATO INCORRECTO,5,6,3,0,0
MANATI,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,4,6,0,1,0
MANATI,RECLAMACION,COBRO DE REVISIONES,0,0,0,4,0
MANATI,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,1,0,0,0
MANATI,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,13,12,42,54,20
MANATI,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,7,12,12,3,0
MANATI,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,9,5
MANATI,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2,0,0,6,5
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,129,91,239,415,216
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,3,54,212,427,228
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,21,14,278,576,27
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",57,90,157,268,158
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,28,26,37,56,31
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,22,48,20
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,10,23,22
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",11,12,12,12,5
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,11,12,6,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,8,9,0,6,5
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,9,5
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,11,0,0,0,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,4,4,0,0,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,6,0,0,0,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,3,1,0,0,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,0,0,2,0,0
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,129","1,738","1,425",712,218
PALMAR DE VARELA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"1,570",750,"1,057",521,216
PALMAR DE VARELA,RECLAMACION,COBROS POR PROMEDIO,325,617,"1,322",724,359
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD CON EL AFORO,550,981,716,277,48
PALMAR DE VARELA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,214,487,328,134
PALMAR DE VARELA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,147,294,442,134,42
PALMAR DE VARELA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,273,365,119,24,0
PALMAR DE VARELA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,47,345,243,62
PALMAR DE VARELA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",88,275,143,58,133
PALMAR DE VARELA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,68,41,298,159,8
PALMAR DE VARELA,RECLAMACION,COBROS INOPORTUNOS,0,250,106,34,32
PALMAR DE VARELA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,184,114,17,100,0
PALMAR DE VARELA,RECLAMACION,ESTRATO INCORRECTO,256,95,15,25,12
PALMAR DE VARELA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,79,295,9,0,0
PALMAR DE VARELA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,167,51,109,37,3
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,25,186,148,0
PALMAR DE VARELA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,158,98,0,0,0
PALMAR DE VARELA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",53,156,27,0,0
PALMAR DE VARELA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,71,43,14
PALMAR DE VARELA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,2,22,75,6
PALMAR DE VARELA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,30,7,7,15,12
PALMAR DE VARELA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,5,27,29,10
PALMAR DE VARELA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,19,12,14,6,0
PALMAR DE VARELA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,5,3,0
PALMAR DE VARELA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,4,0
PALMAR DE VARELA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,"2,013","2,196","2,196","1,098",0
PALMAR DE VARELA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,44,48,48,24,0
PALMAR DE VARELA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,38,36,36,18,0
PALMAR DE VARELA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,12,12,12,13,0
PALMAR DE VARELA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,11,12,12,6,0
PALMAR DE VARELA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,11,0,0,14,8
PALMAR DE VARELA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",12,0,0,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,5,5
PALMAR DE VARELA,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,6,0,0,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,4,0,0,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,807,436,847,"1,353",616
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",809,498,722,907,453
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,130,93,398,"1,022",598
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,151,79,301,414,153
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,34,122,69,295,168
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,25,50,261,203
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,408,52,48,12,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,68,115,108,60,15
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,282,2,11,12,11
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,54,61,0,178,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,14,26,36,40,21
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",37,31,24,15,5
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,18,46,26
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,0,44,20
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,16,0,0,20,18
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,5,3,26,15
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,16,17,12,3,0
PIOJO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,432,170,217,140,50
PIOJO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,120,218,349,120,58
PIOJO,RECLAMACION,COBROS POR PROMEDIO,92,76,206,129,47
PIOJO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,37,138,120,39
PIOJO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,37,58,144,45,0
PIOJO,RECLAMACION,ESTRATO INCORRECTO,65,88,71,20,0
PIOJO,RECLAMACION,INCONFORMIDAD CON EL AFORO,11,66,63,39,12
PIOJO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,44,70,46,15,0
PIOJO,RECLAMACION,DATOS GENERALES INCORRECTOS,0,12,68,37,2
PIOJO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,18,39,24,19
PIOJO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,4,10,33,33,13
PIOJO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,11,49,12,6,3
PIOJO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,51,24,0
PIOJO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,9,46,12,0
PIOJO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,13,48,0,0,0
PIOJO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",10,9,5,7,26
PIOJO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,25,16,12,3,0
PIOJO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,5,49,0,0,0
PIOJO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,8,8,0,0,0
PIOJO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",9,2,0,0,0
PIOJO,RECLAMACION,COBROS INOPORTUNOS,0,5,0,0,1
PIOJO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,0,1,0
PIOJO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,55,60,60,30,0
PIOJO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2,12,36,75,30
PIOJO,RECURSO DE REPOSICION,ESTRATO INCORRECTO,11,12,12,12,5
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,32,13,103,203,90
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,21,64,114,164,60
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,184,0,0,0,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,8,30,5
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,10,12,12,5
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,6,12,12,8
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,0,9,12,6,0
