,,,TIEMPO,,,,
MANATI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,9,17,53,140,127
MANATI,RECLAMACION,INCONFORMIDAD CON EL AFORO,0,3,16,0,0
MANATI,RECLAMACION,ESTRATO INCORRECTO,9,7,3,0,0
MANATI,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,0,0,6,0,0
MANATI,RECLAMACION,AFECTACION AMBIENTAL,0,0,0,5,0
MANATI,RECLAMACION,DATOS GENERALES INCORRECTOS,0,0,4,0,0
MANATI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,1,0,0,1,2
MANATI,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,1,1,0,0
MANATI,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,2,0
MANATI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,0,1,0
MANATI,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,1,0,0,0
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,0,10
PALMAR DE VARELA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2,26,118,38,0
PALMAR DE VARELA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,1,66,77,21,0
PALMAR DE VARELA,QUEJA,QUEJAS ADMINISTRATIVAS,0,29,68,15,0
PALMAR DE VARELA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,33,55,22,0
PALMAR DE VARELA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,28,41,11,0
PALMAR DE VARELA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,15,23,25,10,0
PALMAR DE VARELA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,15,10,21,5,0
PALMAR DE VARELA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,6,33,0
PALMAR DE VARELA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,15,18,5,0
PALMAR DE VARELA,QUEJA,COBROS POR PROMEDIO,0,0,4,16,2
PALMAR DE VARELA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,10,1,9,1,0
PALMAR DE VARELA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,6,11,3,0
PALMAR DE VARELA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,2,8,3,0
PALMAR DE VARELA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,0,10,0
PALMAR DE VARELA,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,8,0
PALMAR DE VARELA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,0,0,1,1,0
PALMAR DE VARELA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,0,1,0
PALMAR DE VARELA,RECLAMACION,COBROS POR PROMEDIO,199,169,732,"2,055",773
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,179,497,562,876,248
PALMAR DE VARELA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",16,69,196,968,301
PALMAR DE VARELA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2,202,186,321,103
PALMAR DE VARELA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,34,168,186,25
PALMAR DE VARELA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,8,144,0,59,75
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,66,68,42,61,18
PALMAR DE VARELA,RECLAMACION,NO CONEXION DEL SERVICIO,0,46,110,48,0
PALMAR DE VARELA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",10,15,61,80,33
PALMAR DE VARELA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,30,0,38,71,36
PALMAR DE VARELA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,7,39,75,3,0
PALMAR DE VARELA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2,25,8,16,5
PALMAR DE VARELA,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,13,12,2,0
PALMAR DE VARELA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,9,2,2,9,4
PALMAR DE VARELA,RECLAMACION,TARIFA INCORRECTA,17,0,0,0,0
PALMAR DE VARELA,RECLAMACION,COBROS INOPORTUNOS,0,0,0,9,5
PALMAR DE VARELA,RECLAMACION,TERMINACION DEL CONTRATO,0,9,4,0,0
PALMAR DE VARELA,RECLAMACION,ESTRATO INCORRECTO,0,0,0,5,8
PALMAR DE VARELA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,5,5,0
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2,1,0,4,2
PALMAR DE VARELA,RECLAMACION,DATOS GENERALES INCORRECTOS,7,0,0,1,0
PALMAR DE VARELA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,6,1
PALMAR DE VARELA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,2,3,1,0
PALMAR DE VARELA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,5,0
PALMAR DE VARELA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,4,0,0,0,0
PALMAR DE VARELA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,0,0,1,0
PALMAR DE VARELA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,0,1,0
PALMAR DE VARELA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,3,0,0,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,144,0,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,15,15,36,3,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",10,8,37,5,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,20,10,3,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,0,0,24,7,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,5,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,2,0,0
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,1,0,0
PIOJO,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,24,63,21,0
PIOJO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,7,33,42,14,0
PIOJO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,30,17,38,10,0
PIOJO,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2,14,24,5,0
PIOJO,QUEJA,COBROS POR PROMEDIO,0,0,26,0,0
PIOJO,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2,4,13,5,0
PIOJO,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,3,11,2,0
PIOJO,QUEJA,QUEJAS ADMINISTRATIVAS,0,0,11,3,0
PIOJO,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,3,8,2
PIOJO,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,5,0
PIOJO,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,1,2,0,0,0
PIOJO,RECLAMACION,COBROS POR PROMEDIO,96,94,198,227,67
PIOJO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,64,141,227,203,43
PIOJO,RECLAMACION,NO CONEXION DEL SERVICIO,0,16,62,16,0
PIOJO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2,11,22,39,14
PIOJO,RECLAMACION,ESTRATO INCORRECTO,6,0,0,44,25
PIOJO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",50,7,11,6,1
PIOJO,RECLAMACION,TERMINACION DEL CONTRATO,0,2,19,0,0
PIOJO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,2,4,11,0
PIOJO,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,4,2,7,0
PIOJO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,3,6,0
PIOJO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,3,3,0,2,0
PIOJO,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,5,2,0,0
PIOJO,RECLAMACION,DATOS GENERALES INCORRECTOS,4,0,0,0,0
PIOJO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2,0,0,0,0
PIOJO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,8,0,0,0,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,6,34,11,0,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,3,14,0,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,10,0,0,0,0
POLONUEVO,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,3,109,106,25,0
POLONUEVO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,48,54,58,29,0
POLONUEVO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,10,96,58,18,0
POLONUEVO,QUEJA,SUSPENSION O CORTE DEL SERVICIO,5,32,74,34,0
POLONUEVO,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,10,29,49,19,0
POLONUEVO,QUEJA,QUEJAS ADMINISTRATIVAS,0,27,59,20,0
POLONUEVO,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,20,38,26,0
POLONUEVO,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,4,25,26,16,0
POLONUEVO,QUEJA,COBROS POR PROMEDIO,0,2,22,37,0
POLONUEVO,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,6,20,22,8,0
POLONUEVO,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,18,16,5,0
POLONUEVO,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,14,11,5,0
POLONUEVO,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,26,0
POLONUEVO,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,21,0,0
POLONUEVO,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,1,15,2,0
POLONUEVO,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,2,5,8,0
POLONUEVO,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,2,2,2,0
POLONUEVO,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,4,0,0
POLONUEVO,QUEJA,TERMINACION DEL CONTRATO,0,0,1,0,0
POLONUEVO,RECLAMACION,COBROS POR PROMEDIO,512,773,"1,049","1,627",535
POLONUEVO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,16,927,"1,333","1,273",344
POLONUEVO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,279,690,915,927,264
POLONUEVO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,604,475,336,32
POLONUEVO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,214,283,421,410,116
POLONUEVO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",3,83,227,590,185
POLONUEVO,RECLAMACION,ESTRATO INCORRECTO,34,102,86,213,38
POLONUEVO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",10,80,175,165,35
POLONUEVO,RECLAMACION,NO CONEXION DEL SERVICIO,3,108,229,94,1
POLONUEVO,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,16,40,113,129,24
POLONUEVO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,11,66,34,5
POLONUEVO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,8,36,52,16,0
POLONUEVO,RECLAMACION,TARIFA INCORRECTA,1,20,56,20,3
POLONUEVO,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,29,50,7,0
POLONUEVO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,10,41,21,11,3
POLONUEVO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,38,0,0,1,4
POLONUEVO,RECLAMACION,DATOS GENERALES INCORRECTOS,27,2,0,1,0
POLONUEVO,RECLAMACION,TERMINACION DEL CONTRATO,1,9,14,0,0
POLONUEVO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,2,10,10,1
POLONUEVO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,3,11,6,0
POLONUEVO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,0,8,8
POLONUEVO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,13,1,0,0,0
POLONUEVO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,2,5,4,0
POLONUEVO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,1,3,5,0
POLONUEVO,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,9,0,0,0,0
POLONUEVO,RECLAMACION,COBROS INOPORTUNOS,5,1,0,0,0
POLONUEVO,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,0,4,1,0
POLONUEVO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,0,4,0,0
POLONUEVO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,5,62,0,0
POLONUEVO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,6,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,57,146,192,15,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,225,70,0,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,13,91,20,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,5,31,73,11,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,39,76,1,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,30,50,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,20,60,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,0,5,17,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,16,0,0,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,5,9,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,5,0,4,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,2,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,1,0,0
PONEDERA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,34,25,97,40,0
PONEDERA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,33,52,16,0
PONEDERA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2,19,34,16,0
PONEDERA,QUEJA,QUEJAS ADMINISTRATIVAS,0,1,43,19,0
PONEDERA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2,8,14,5,0
PONEDERA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,5,1,11,5,4
PONEDERA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,3,0,13,8,0
PONEDERA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,7,13,0,0
PONEDERA,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,6,0
PONEDERA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,3,0,0
PONEDERA,QUEJA,COBROS POR PROMEDIO,0,0,0,1,0
PONEDERA,RECLAMACION,COBROS POR PROMEDIO,366,380,785,974,325
PONEDERA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,201,301,447,531,137
PONEDERA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,78,36,256,369,91
PONEDERA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,126,181,35
PONEDERA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,11,33,108,32
PONEDERA,RECLAMACION,NO CONEXION DEL SERVICIO,1,17,60,21,0
PONEDERA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,63,8,2
PONEDERA,RECLAMACION,ESTRATO INCORRECTO,20,0,11,27,6
PONEDERA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,29,24,0
PONEDERA,RECLAMACION,TARIFA INCORRECTA,43,1,0,0,0
PONEDERA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,6,19,7,2
PONEDERA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,20,10,0,0
PONEDERA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,8,7,11,3
PONEDERA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,16,2,3,0
PONEDERA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,14,1,0,0,0
PONEDERA,RECLAMACION,DATOS GENERALES INCORRECTOS,9,1,0,2,0
PONEDERA,RECLAMACION,TERMINACION DEL CONTRATO,6,0,5,0,0
PONEDERA,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,0,0,5,0
PONEDERA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,0,5,0
PONEDERA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,5,0,0,0
PONEDERA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,4,0
PONEDERA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,0,0,1,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,34,408,170,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,392,100,94,1,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,15,90,103,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,7,12,7,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,20,0,0,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,1,0,0
PUERTO COLOMBIA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,732,767,"1,456",402,0
PUERTO COLOMBIA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,23,923,"1,518",409,1
PUERTO COLOMBIA,QUEJA,QUEJAS ADMINISTRATIVAS,9,544,910,329,0
PUERTO COLOMBIA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,29,279,750,355,2
PUERTO COLOMBIA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,52,440,623,197,1
PUERTO COLOMBIA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,10,505,533,210,0
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,50,262,326,10
PUERTO COLOMBIA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,4,199,259,93,0
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,55,118,265,109,0
PUERTO COLOMBIA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,1,135,259,102,1
PUERTO COLOMBIA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,21,179,216,7
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,37,134,76,1
PUERTO COLOMBIA,QUEJA,NO CONEXION DEL SERVICIO,0,3,16,144,0
PUERTO COLOMBIA,QUEJA,COBROS POR PROMEDIO,0,8,58,79,8
PUERTO COLOMBIA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,6,12,33,10,0
PUERTO COLOMBIA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,23,28,0
PUERTO COLOMBIA,QUEJA,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,0,38,0
PUERTO COLOMBIA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,0,17,10,0
PUERTO COLOMBIA,QUEJA,DATOS GENERALES INCORRECTOS,0,11,0,0,0
PUERTO COLOMBIA,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,0,6,0
PUERTO COLOMBIA,QUEJA,ESTRATO INCORRECTO,0,0,0,6,0
PUERTO COLOMBIA,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,1,1,2,1
PUERTO COLOMBIA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,3,0
PUERTO COLOMBIA,QUEJA,TARIFA INCORRECTA,0,0,0,2,0
PUERTO COLOMBIA,QUEJA,TERMINACION DEL CONTRATO,0,0,1,0,0
PUERTO COLOMBIA,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,0,0,1,0
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"3,078","9,825","16,389","19,580","4,745"
PUERTO COLOMBIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,222,"3,735","8,195","11,661","2,848"
PUERTO COLOMBIA,RECLAMACION,COBROS POR PROMEDIO,"1,289","1,960","3,996","6,052","1,613"
PUERTO COLOMBIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,439,"1,395","3,145","3,825",953
PUERTO COLOMBIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,272,"1,487","2,236","2,480",739
PUERTO COLOMBIA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",122,437,"1,023","2,753",940
PUERTO COLOMBIA,RECLAMACION,ESTRATO INCORRECTO,426,994,958,"1,858",363
PUERTO COLOMBIA,RECLAMACION,NO CONEXION DEL SERVICIO,15,"1,228","2,476",804,5
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,123,299,853,949,185
PUERTO COLOMBIA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,74,407,590,593,122
PUERTO COLOMBIA,RECLAMACION,QUEJAS ADMINISTRATIVAS,11,546,881,80,0
PUERTO COLOMBIA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,22,207,428,575,206
PUERTO COLOMBIA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,99,610,501,82,0
