MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
CANDELARIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,1,2023-01-01
GALAPA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,28,2023-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,8074,2023-01-01
GALAPA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,3928,2023-01-01
GALAPA,RECLAMACION,COBROS POR PROMEDIO,2023,4113,2023-01-01
GALAPA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,2219,2023-01-01
GALAPA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,1698,2023-01-01
GALAPA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,615,2023-01-01
GALAPA,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,1326,2023-01-01
GALAPA,RECLAMACION,ESTRATO INCORRECTO,2023,558,2023-01-01
GALAPA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,723,2023-01-01
GALAPA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,224,2023-01-01
GALAPA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,12,2023-01-01
GALAPA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,780,2023-01-01
GALAPA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2023,45,2023-01-01
GALAPA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,412,2023-01-01
GALAPA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,656,2023-01-01
GALAPA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,18,2023-01-01
GALAPA,RECLAMACION,COBROS INOPORTUNOS,2023,323,2023-01-01
GALAPA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,261,2023-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2023,6,2023-01-01
GALAPA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,130,2023-01-01
GALAPA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,123,2023-01-01
GALAPA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,136,2023-01-01
GALAPA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,26,2023-01-01
GALAPA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,64,2023-01-01
GALAPA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,10,2023-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,74,2023-01-01
GALAPA,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2023,4,2023-01-01
GALAPA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,0,2023-01-01
GALAPA,RECLAMACION,COBRO DE REVISIONES,2023,0,2023-01-01
GALAPA,RECLAMACION,TARIFA INCORRECTA,2023,0,2023-01-01
GALAPA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2023,0,2023-01-01
GALAPA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,289,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,180,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,62,2023-01-01
GALAPA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2023,72,2023-01-01
GALAPA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,53,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,36,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,35,2023-01-01
GALAPA,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,17,2023-01-01
GALAPA,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,0,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2023,5,2023-01-01
GALAPA,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,2023,0,2023-01-01
GALAPA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,0,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,7429,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,2629,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,3112,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,729,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,550,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2023,355,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2023,492,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,564,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2023,271,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,300,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,109,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2023,142,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,214,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,172,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,175,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2023,176,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,12,2023-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,12,2023-01-01
JUAN DE ACOSTA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,35,2023-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,2585,2023-01-01
JUAN DE ACOSTA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,1573,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBROS POR PROMEDIO,2023,2003,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,1173,2023-01-01
JUAN DE ACOSTA,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,922,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,174,2023-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2023,106,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,123,2023-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,408,2023-01-01
JUAN DE ACOSTA,RECLAMACION,ESTRATO INCORRECTO,2023,336,2023-01-01
JUAN DE ACOSTA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,150,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,18,2023-01-01
JUAN DE ACOSTA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,193,2023-01-01
JUAN DE ACOSTA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,65,2023-01-01
JUAN DE ACOSTA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,9,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,99,2023-01-01
JUAN DE ACOSTA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,142,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBROS INOPORTUNOS,2023,133,2023-01-01
JUAN DE ACOSTA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,112,2023-01-01
JUAN DE ACOSTA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,114,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2023,0,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,12,2023-01-01
JUAN DE ACOSTA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,14,2023-01-01
JUAN DE ACOSTA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2023,12,2023-01-01
JUAN DE ACOSTA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,21,2023-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,12,2023-01-01
JUAN DE ACOSTA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,0,2023-01-01
JUAN DE ACOSTA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,0,2023-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE REVISIONES,2023,1,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,78,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2023,0,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,1,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,0,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,0,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,0,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,1595,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,598,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2023,159,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,220,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,180,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2023,78,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2023,139,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2023,137,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,90,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,66,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,102,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2023,48,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,36,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,28,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,24,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2023,24,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,43,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2023,12,2023-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,0,2023-01-01
LURUACO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,803,2023-01-01
LURUACO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,643,2023-01-01
LURUACO,RECLAMACION,COBROS POR PROMEDIO,2023,645,2023-01-01
LURUACO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,124,2023-01-01
LURUACO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,147,2023-01-01
LURUACO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2023,0,2023-01-01
LURUACO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,309,2023-01-01
LURUACO,RECLAMACION,INCONFORMIDAD CON EL AFORO,2023,337,2023-01-01
LURUACO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,263,2023-01-01
LURUACO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,108,2023-01-01
LURUACO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,36,2023-01-01
LURUACO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,73,2023-01-01
LURUACO,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,129,2023-01-01
LURUACO,RECLAMACION,ESTRATO INCORRECTO,2023,43,2023-01-01
LURUACO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,141,2023-01-01
LURUACO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,125,2023-01-01
LURUACO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,16,2023-01-01
LURUACO,RECLAMACION,COBROS INOPORTUNOS,2023,28,2023-01-01
LURUACO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,30,2023-01-01
LURUACO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,24,2023-01-01
LURUACO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,9,2023-01-01
LURUACO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,0,2023-01-01
LURUACO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,12,2023-01-01
LURUACO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,15,2023-01-01
LURUACO,RECLAMACION,COBRO DE REVISIONES,2023,4,2023-01-01
LURUACO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,0,2023-01-01
LURUACO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,92,2023-01-01
LURUACO,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2023,24,2023-01-01
LURUACO,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,12,2023-01-01
LURUACO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,12,2023-01-01
LURUACO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,12,2023-01-01
LURUACO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,2,2023-01-01
LURUACO,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,0,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,1877,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,1249,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,375,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,135,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2023,108,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2023,63,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,60,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2023,40,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,24,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,32,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,24,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2023,21,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,12,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2023,0,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,0,2023-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,0,2023-01-01
MALAMBO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,28,2023-01-01
MALAMBO,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,0,2023-01-01
MALAMBO,QUEJA,DATOS GENERALES INCORRECTOS,2023,0,2023-01-01
MALAMBO,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,2023,0,2023-01-01
MALAMBO,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,0,2023-01-01
MALAMBO,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2023,2,2023-01-01
MALAMBO,QUEJA,TERMINACION DEL CONTRATO,2023,0,2023-01-01
MALAMBO,QUEJA,QUEJAS ADMINISTRATIVAS,2023,0,2023-01-01
MALAMBO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,0,2023-01-01
MALAMBO,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2023,0,2023-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,9764,2023-01-01
MALAMBO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,7789,2023-01-01
MALAMBO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,4818,2023-01-01
MALAMBO,RECLAMACION,COBROS POR PROMEDIO,2023,6121,2023-01-01
MALAMBO,RECLAMACION,ESTRATO INCORRECTO,2023,1817,2023-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL AFORO,2023,1480,2023-01-01
MALAMBO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,3729,2023-01-01
MALAMBO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,565,2023-01-01
MALAMBO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,992,2023-01-01
MALAMBO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,762,2023-01-01
MALAMBO,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,1577,2023-01-01
MALAMBO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,1446,2023-01-01
MALAMBO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,126,2023-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,1191,2023-01-01
MALAMBO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,347,2023-01-01
MALAMBO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2023,0,2023-01-01
MALAMBO,RECLAMACION,COBROS INOPORTUNOS,2023,372,2023-01-01
MALAMBO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,171,2023-01-01
MALAMBO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,317,2023-01-01
MALAMBO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,240,2023-01-01
MALAMBO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,222,2023-01-01
MALAMBO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,186,2023-01-01
MALAMBO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,76,2023-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,67,2023-01-01
MALAMBO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,44,2023-01-01
MALAMBO,RECLAMACION,QUEJAS ADMINISTRATIVAS,2023,24,2023-01-01
MALAMBO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,1,2023-01-01
MALAMBO,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2023,0,2023-01-01
MALAMBO,RECLAMACION,TARIFA INCORRECTA,2023,0,2023-01-01
MALAMBO,RECLAMACION,COBRO DE REVISIONES,2023,2,2023-01-01
MALAMBO,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,0,2023-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2023,1,2023-01-01
MALAMBO,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2023,17196,2023-01-01
MALAMBO,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,300,2023-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,194,2023-01-01
MALAMBO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,141,2023-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,48,2023-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,2023,36,2023-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2023,18,2023-01-01
