MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,262,2023-01-01
PUERTO COLOMBIA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,259,2023-01-01
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,265,2023-01-01
PUERTO COLOMBIA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2023,259,2023-01-01
PUERTO COLOMBIA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,179,2023-01-01
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,134,2023-01-01
PUERTO COLOMBIA,QUEJA,NO CONEXION DEL SERVICIO,2023,16,2023-01-01
PUERTO COLOMBIA,QUEJA,COBROS POR PROMEDIO,2023,58,2023-01-01
PUERTO COLOMBIA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,33,2023-01-01
PUERTO COLOMBIA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,23,2023-01-01
PUERTO COLOMBIA,QUEJA,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,17,2023-01-01
PUERTO COLOMBIA,QUEJA,DATOS GENERALES INCORRECTOS,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,ESTRATO INCORRECTO,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,1,2023-01-01
PUERTO COLOMBIA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,TARIFA INCORRECTA,2023,0,2023-01-01
PUERTO COLOMBIA,QUEJA,TERMINACION DEL CONTRATO,2023,1,2023-01-01
PUERTO COLOMBIA,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,0,2023-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,16389,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,8195,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBROS POR PROMEDIO,2023,3996,2023-01-01
PUERTO COLOMBIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,3145,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,2236,2023-01-01
PUERTO COLOMBIA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,1023,2023-01-01
PUERTO COLOMBIA,RECLAMACION,ESTRATO INCORRECTO,2023,958,2023-01-01
PUERTO COLOMBIA,RECLAMACION,NO CONEXION DEL SERVICIO,2023,2476,2023-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,853,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,590,2023-01-01
PUERTO COLOMBIA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2023,881,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,428,2023-01-01
PUERTO COLOMBIA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,501,2023-01-01
PUERTO COLOMBIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,274,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBROS INOPORTUNOS,2023,178,2023-01-01
PUERTO COLOMBIA,RECLAMACION,TERMINACION DEL CONTRATO,2023,132,2023-01-01
PUERTO COLOMBIA,RECLAMACION,TARIFA INCORRECTA,2023,82,2023-01-01
PUERTO COLOMBIA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,66,2023-01-01
PUERTO COLOMBIA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,44,2023-01-01
PUERTO COLOMBIA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,52,2023-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,19,2023-01-01
PUERTO COLOMBIA,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,1,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,0,2023-01-01
PUERTO COLOMBIA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,4,2023-01-01
PUERTO COLOMBIA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,26,2023-01-01
PUERTO COLOMBIA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2023,0,2023-01-01
PUERTO COLOMBIA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,7,2023-01-01
PUERTO COLOMBIA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,3,2023-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,4,2023-01-01
PUERTO COLOMBIA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,0,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,92,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,64,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,61,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,35,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,9,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,2,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,TERMINACION DEL CONTRATO,2023,0,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,1,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,2050,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,550,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,792,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,453,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2023,26,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,159,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2023,122,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,148,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,125,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,103,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,9,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,33,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2023,20,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,2023,12,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,21,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,8,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO CONEXION DEL SERVICIO,2023,9,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2023,0,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,6,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,2023,4,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,0,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2023,0,2023-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,2023,0,2023-01-01
REPELON,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2023,3,2023-01-01
REPELON,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,0,2023-01-01
REPELON,QUEJA,QUEJAS ADMINISTRATIVAS,2023,0,2023-01-01
REPELON,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,29,2023-01-01
REPELON,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,48,2023-01-01
REPELON,RECLAMACION,COBROS POR PROMEDIO,2023,46,2023-01-01
REPELON,RECLAMACION,INCONFORMIDAD CON EL AFORO,2023,37,2023-01-01
REPELON,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,7,2023-01-01
REPELON,RECLAMACION,ESTRATO INCORRECTO,2023,0,2023-01-01
REPELON,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,4,2023-01-01
REPELON,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,1,2023-01-01
REPELON,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,2,2023-01-01
REPELON,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,1,2023-01-01
REPELON,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,3,2023-01-01
REPELON,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,2,2023-01-01
REPELON,RECLAMACION,AFECTACION AMBIENTAL,2023,0,2023-01-01
REPELON,RECLAMACION,INCONFORMIDAD CON EL SERVICIO A USUARIOS QUE NO CUENTAN CON UN CONTRATO DE CONDICIONES UNIFORMES FORMALIZADO,2023,1,2023-01-01
REPELON,RECLAMACION,COBROS INOPORTUNOS,2023,0,2023-01-01
REPELON,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,1,2023-01-01
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,0,2023-01-01
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2023,0,2023-01-01
SABANAGRANDE,QUEJA,QUEJAS ADMINISTRATIVAS,2023,292,2023-01-01
SABANAGRANDE,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2023,188,2023-01-01
SABANAGRANDE,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,153,2023-01-01
SABANAGRANDE,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2023,135,2023-01-01
SABANAGRANDE,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,82,2023-01-01
SABANAGRANDE,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,62,2023-01-01
SABANAGRANDE,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,56,2023-01-01
SABANAGRANDE,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2023,64,2023-01-01
SABANAGRANDE,QUEJA,COBROS POR PROMEDIO,2023,5,2023-01-01
SABANAGRANDE,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,17,2023-01-01
SABANAGRANDE,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,41,2023-01-01
SABANAGRANDE,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,29,2023-01-01
SABANAGRANDE,QUEJA,NO CONEXION DEL SERVICIO,2023,0,2023-01-01
SABANAGRANDE,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,0,2023-01-01
SABANAGRANDE,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2023,0,2023-01-01
SABANAGRANDE,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,10,2023-01-01
SABANAGRANDE,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,15,2023-01-01
SABANAGRANDE,QUEJA,COBROS INOPORTUNOS,2023,5,2023-01-01
SABANAGRANDE,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,4,2023-01-01
SABANAGRANDE,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,12,2023-01-01
SABANAGRANDE,QUEJA,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,0,2023-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,2492,2023-01-01
SABANAGRANDE,RECLAMACION,COBROS POR PROMEDIO,2023,1599,2023-01-01
SABANAGRANDE,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,1124,2023-01-01
SABANAGRANDE,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,1046,2023-01-01
SABANAGRANDE,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,313,2023-01-01
SABANAGRANDE,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,451,2023-01-01
SABANAGRANDE,RECLAMACION,ESTRATO INCORRECTO,2023,239,2023-01-01
SABANAGRANDE,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,529,2023-01-01
SABANAGRANDE,RECLAMACION,NO CONEXION DEL SERVICIO,2023,611,2023-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,241,2023-01-01
SABANAGRANDE,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,96,2023-01-01
SABANAGRANDE,RECLAMACION,COBROS INOPORTUNOS,2023,118,2023-01-01
SABANAGRANDE,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,82,2023-01-01
SABANAGRANDE,RECLAMACION,QUEJAS ADMINISTRATIVAS,2023,125,2023-01-01
SABANAGRANDE,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,65,2023-01-01
SABANAGRANDE,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,36,2023-01-01
SABANAGRANDE,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,9,2023-01-01
SABANAGRANDE,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,1,2023-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,9,2023-01-01
SABANAGRANDE,RECLAMACION,TERMINACION DEL CONTRATO,2023,11,2023-01-01
SABANAGRANDE,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,6,2023-01-01
SABANAGRANDE,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,3,2023-01-01
SABANAGRANDE,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2023,0,2023-01-01
SABANAGRANDE,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,4,2023-01-01
SABANAGRANDE,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,3,2023-01-01
SABANAGRANDE,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,0,2023-01-01
SABANAGRANDE,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,0,2023-01-01
SABANAGRANDE,RECLAMACION,TARIFA INCORRECTA,2023,0,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,8,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,5,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,4,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION,SUBSIDIOS Y CONTRIBUCIONES,2023,0,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,808,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2023,194,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2023,0,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2023,0,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,241,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,30,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,35,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,7,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,2023,1,2023-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2023,0,2023-01-01
SABANALARGA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,432,2023-01-01
SABANALARGA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,535,2023-01-01
SABANALARGA,QUEJA,QUEJAS ADMINISTRATIVAS,2023,472,2023-01-01
SABANALARGA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2023,395,2023-01-01
SABANALARGA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2023,413,2023-01-01
SABANALARGA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,192,2023-01-01
SABANALARGA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,132,2023-01-01
SABANALARGA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,157,2023-01-01
SABANALARGA,QUEJA,COBROS POR PROMEDIO,2023,54,2023-01-01
SABANALARGA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,83,2023-01-01
SABANALARGA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,68,2023-01-01
SABANALARGA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2023,77,2023-01-01
SABANALARGA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2023,30,2023-01-01
SABANALARGA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,21,2023-01-01
SABANALARGA,QUEJA,NO CONEXION DEL SERVICIO,2023,0,2023-01-01
SABANALARGA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2023,3,2023-01-01
SABANALARGA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,5,2023-01-01
SABANALARGA,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,14,2023-01-01
SABANALARGA,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,2023,0,2023-01-01
SABANALARGA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,0,2023-01-01
SABANALARGA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,19101,2023-01-01
SABANALARGA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,9006,2023-01-01
SABANALARGA,RECLAMACION,COBROS POR PROMEDIO,2023,6258,2023-01-01
SABANALARGA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2023,6133,2023-01-01
SABANALARGA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2023,1897,2023-01-01
SABANALARGA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2023,1006,2023-01-01
SABANALARGA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2023,1319,2023-01-01
SABANALARGA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2023,673,2023-01-01
SABANALARGA,RECLAMACION,NO CONEXION DEL SERVICIO,2023,717,2023-01-01
SABANALARGA,RECLAMACION,ESTRATO INCORRECTO,2023,183,2023-01-01
SABANALARGA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2023,250,2023-01-01
SABANALARGA,RECLAMACION,COBROS INOPORTUNOS,2023,32,2023-01-01
SABANALARGA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2023,51,2023-01-01
SABANALARGA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2023,247,2023-01-01
SABANALARGA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2023,81,2023-01-01
SABANALARGA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2023,67,2023-01-01
SABANALARGA,RECLAMACION,TARIFA INCORRECTA,2023,1,2023-01-01
SABANALARGA,RECLAMACION,TERMINACION DEL CONTRATO,2023,121,2023-01-01
SABANALARGA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2023,35,2023-01-01
SABANALARGA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2023,68,2023-01-01
SABANALARGA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2023,47,2023-01-01
SABANALARGA,RECLAMACION,DATOS GENERALES INCORRECTOS,2023,0,2023-01-01
SABANALARGA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2023,4,2023-01-01
SABANALARGA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2023,7,2023-01-01
SABANALARGA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2023,10,2023-01-01
SABANALARGA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2023,0,2023-01-01
SABANALARGA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2023,8,2023-01-01
SABANALARGA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2023,3,2023-01-01
SABANALARGA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2023,8,2023-01-01
SABANALARGA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2023,15,2023-01-01
SABANALARGA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,7,2023-01-01
SABANALARGA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2023,8,2023-01-01
SABANALARGA,RECURSO DE REPOSICION,NO CONEXION DEL SERVICIO,2023,1,2023-01-01
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2023,6523,2023-01-01
